control/mA,Ewe/V
-0.16,-8.377851
-0.16,-8.530208
-0.16,-8.6861515
-0.16,-8.844442
-0.16,-9.00926
-0.16,-9.175318
-0.16,-9.348455
-0.16,-9.5303135
-0.16,-9.718546
-0.16,-9.850389
0.16,-8.158392
0.16,-6.720288
0.16,-5.64803
0.16,-4.5129485
0.16,-3.4735649
0.16,-2.4601004
0.16,-1.4428864
0.16,-0.44260827
0.16,0.17363004
0.16,0.2333269
0.16,0.27112976
0.16,0.42644405
0.16,0.68423253
0.16,1.0043833
0.16,1.2567524
0.16,1.400388
0.16,1.5507026
0.16,1.7386292
0.16,1.9538251
0.16,2.1948018
0.16,2.4143271
0.16,2.5863006
0.16,2.7647812
0.16,2.9883354
0.16,3.2471924
0.16,3.5211248
0.16,3.7957635
0.16,4.0425797
0.16,4.265608
0.16,4.4779797
0.16,4.6961904
0.16,4.8847275
0.16,5.0172
0.16,5.111736
0.16,5.1884675
0.16,5.2540736
0.16,5.315444
0.16,5.3714323
0.16,5.421773
0.16,5.473716
0.16,5.5220523
0.16,5.562985
0.16,5.6018753
0.16,5.634125
0.16,5.664276
0.16,5.690362
0.16,5.7135477
0.16,5.7317142
0.16,5.748946
0.16,5.761388
0.16,5.773238
0.16,5.7829895
0.16,5.790947
0.16,5.797416
0.16,5.803408
0.16,5.8089037
0.16,5.8127966
0.16,5.815392
0.16,5.819056
0.16,5.821804
0.16,5.823884
0.16,5.8258877
0.16,5.82709
0.16,5.8275285
0.16,5.828597
0.16,5.8296466
0.16,5.8297043
0.16,5.8300476
